PROGRAMA;CONCURSO;FOLIO;ANOPOSTULACION;ANO FALLO;RESPONSABLE PROYECTO;SEXO_RESPONSABLE;NOMBREINVEQUIPO;ROLINVEQUIPO;SEXOINVEQUIPO;INSTITUCIONEQUIPO
FONDECYT;FONDECYT REGULAR 2016;1160188;2015;2016;DAVID GOMEZ ROJAS;HOMBRE;MABEL ALEJANDRA URRUTIA MARTINEZ;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2016;1160188;2015;2016;DAVID GOMEZ ROJAS;HOMBRE;PABLO DARTNELL ROY;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160196;2015;2016;SERGIO SOZA AMIGO;HOMBRE;SERGIO SOZA- AMIGO;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE MAGALLANES
FONDECYT;FONDECYT REGULAR 2016;1160196;2015;2016;SERGIO SOZA AMIGO;HOMBRE;CLAUDIO MANCILLA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE LOS LAGOS
FONDECYT;FONDECYT REGULAR 2016;1160196;2015;2016;SERGIO SOZA AMIGO;HOMBRE;CLAUDIO ROSALES;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE LOS LAGOS
FONDECYT;FONDECYT REGULAR 2016;1160197;2015;2016;ESTEBAN VOHRINGER-MARTINEZ;HOMBRE;ESTEBAN VOHRINGER-MARTINEZ;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2016;1160201;2015;2016;SAMUEL FERNANDEZ EYZAGUIRRE;HOMBRE;SAMUEL FERNANDEZ EYZAGUIRRE;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160201;2015;2016;SAMUEL FERNANDEZ EYZAGUIRRE;HOMBRE;CATALINA BALMACEDA ERRAZURIZ;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160201;2015;2016;SAMUEL FERNANDEZ EYZAGUIRRE;HOMBRE;CLAUDIO PIERANTONI;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE LOS ANDES
FONDECYT;FONDECYT REGULAR 2016;1160201;2015;2016;SAMUEL FERNANDEZ EYZAGUIRRE;HOMBRE;CRISTIAN  SOTOMAYOR LARRAIN;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160204;2015;2016;HECTOR RAMIREZ CABRERA;HOMBRE;HECTOR RAMIREZ CABRERA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160204;2015;2016;HECTOR RAMIREZ CABRERA;HOMBRE;PEDRO RODRIGO GAJARDO ADARO;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA
FONDECYT;FONDECYT REGULAR 2016;1160209;2015;2016;SERGIO GONZALEZ MIRANDA;HOMBRE;SERGIO GONZALEZ MIRANDA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD ARTURO PRAT
FONDECYT;FONDECYT REGULAR 2016;1160214;2015;2016;JUAN RODRIGUEZ VIVES;HOMBRE;JUAN RODRIGUEZ VIVES;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160214;2015;2016;JUAN RODRIGUEZ VIVES;HOMBRE;ANA MARIA PINO ZUNIGA;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160219;2015;2016;PABLO CORRO PENJEAN;HOMBRE;PABLO CORRO PENJEAN;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160219;2015;2016;PABLO CORRO PENJEAN;HOMBRE;XIMENA VERGARA VERSLUYS;COINVESTIGADOR(A);MUJER;PARTICULAR
FONDECYT;FONDECYT REGULAR 2016;1160219;2015;2016;PABLO CORRO PENJEAN;HOMBRE;VALERIA DE LOS RIOS;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160220;2015;2016;ALBERTO VERGARA FERNANDEZ;HOMBRE;ALBERTO VERGARA FERNANDEZ;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE LOS ANDES
FONDECYT;FONDECYT REGULAR 2016;1160220;2015;2016;ALBERTO VERGARA FERNANDEZ;HOMBRE;GERMAN EDUARDO  AROCA ARAYA;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2016;1160222;2015;2016;JAIME GALGANI MUNOZ;HOMBRE;JAIME GALGANI MUNOZ;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION
FONDECYT;FONDECYT REGULAR 2016;1160222;2015;2016;JAIME GALGANI MUNOZ;HOMBRE;MARINA DE LOS ANGELES ALVARADO CORNEJO;COINVESTIGADOR(A);MUJER;UNIVERSIDAD CATOLICA CARDENAL RAUL SILVA HENRIQUEZ
FONDECYT;FONDECYT REGULAR 2016;1160222;2015;2016;JAIME GALGANI MUNOZ;HOMBRE;MAURICIO FERNANDEZ SANTIBANEZ;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD CATOLICA CARDENAL RAUL SILVA HENRIQUEZ
FONDECYT;FONDECYT REGULAR 2016;1160222;2015;2016;JAIME GALGANI MUNOZ;HOMBRE;NICOLAS GUILLERMO CELIS VALDERRAMA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE LAS AMERICAS
FONDECYT;FONDECYT REGULAR 2016;1160223;2015;2016;MOISES AGUILERA MOYA;HOMBRE;MOISES AGUILERA MOYA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;CORPORACION CENTRO DE ESTUDIOS AVANZADOS EN ZONAS ARIDAS
FONDECYT;FONDECYT REGULAR 2016;1160223;2015;2016;MOISES AGUILERA MOYA;HOMBRE;MARTIN THIEL;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD CATOLICA DEL NORTE
FONDECYT;FONDECYT REGULAR 2016;1160223;2015;2016;MOISES AGUILERA MOYA;HOMBRE;SERGIO NAVARRETE;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160224;2015;2016;IGNACIO ARAYA ZAMORANO;HOMBRE;IGNACIO ARAYA ZAMORANO;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2016;1160227;2015;2016;MAURICIO RETAMAL LUCERO;HOMBRE;MAURICIO RETAMAL LUCERO;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DEL DESARROLLO
FONDECYT;FONDECYT REGULAR 2016;1160230;2015;2016;LEONIDAS HOZVEN VALENZUELA;HOMBRE;LEONIDAS HOZVEN VALENZUELA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160236;2015;2016;ANDRES GUESALAGA MEISSNER;HOMBRE;ANDRES GUESALAGA MEISSNER;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160241;2015;2016;CARLOS DIAZ VALENZUELA;HOMBRE;CARLOS DIAZ VALENZUELA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160241;2015;2016;CARLOS DIAZ VALENZUELA;HOMBRE;MARIA LUISA VALENZUELA VALDES;COINVESTIGADOR(A);MUJER;UNIVERSIDAD AUTONOMA DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160241;2015;2016;CARLOS DIAZ VALENZUELA;HOMBRE;NICOLAS IGNACIO YUTRONIC SAEZ;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160251;2015;2016;FELIPE GONZALEZ ROJAS;HOMBRE;FELIPE GONZALEZ ROJAS;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DIEGO PORTALES
FONDECYT;FONDECYT REGULAR 2016;1160251;2015;2016;FELIPE GONZALEZ ROJAS;HOMBRE;LOUIS DE GRANGE CONCHA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DIEGO PORTALES
FONDECYT;FONDECYT REGULAR 2016;1160258;2015;2016;FRANCISCO ABOITIZ;HOMBRE;FRANCISCO ABOITIZ FABOITIZ;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160258;2015;2016;FRANCISCO ABOITIZ;HOMBRE;XIMENA CARRASCO;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160258;2015;2016;FRANCISCO ABOITIZ;HOMBRE;VLADIMIR LOPEZ;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160260;2015;2016;ADRIAN MUNDT;HOMBRE;ADRIAN MUNDT;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DIEGO PORTALES
FONDECYT;FONDECYT REGULAR 2016;1160260;2015;2016;ADRIAN MUNDT;HOMBRE;ROSEMARIE  FRITSCH MONTERO;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160261;2015;2016;CARLOS GONZALEZ LEON;HOMBRE;CARLOS GONZALEZ LEON;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2016;1160270;2015;2016;JOSE EGANA ERAZO;HOMBRE;JOSE EGANA ERAZO;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160271;2015;2016;JOSE SANTOS BLANCO;HOMBRE;JOSE SANTOS BLANCO;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160271;2015;2016;JOSE SANTOS BLANCO;HOMBRE;MARGARITA E. ALIAGA;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160271;2015;2016;JOSE SANTOS BLANCO;HOMBRE;PAULINA PAVEZ;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160279;2015;2016;RAUL BUONO-CORE VARAS;HOMBRE;RAUL BUONO-CORE VARAS;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2016;1160280;2015;2016;MORENO BEVILACQUA;HOMBRE;MORENO BEVILACQUA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2016;1160280;2015;2016;MORENO BEVILACQUA;HOMBRE;EMILIO PORCU;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA
FONDECYT;FONDECYT REGULAR 2016;1160280;2015;2016;MORENO BEVILACQUA;HOMBRE;FEDERICO CRUDU;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2016;1160282;2015;2016;ALBERTO FARAGGI UGALDE;HOMBRE;ALBERTO FARAGGI UGALDE;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160286;2015;2016;JOSE MERIGO LINDAHL;HOMBRE;JOSE MERIGO LINDAHL;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160286;2015;2016;JOSE MERIGO LINDAHL;HOMBRE;GINO LOYOLA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160286;2015;2016;JOSE MERIGO LINDAHL;HOMBRE;SIGIFREDO LAENGLE;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160289;2015;2016;SERGIO NAVARRETE CAMPOS;HOMBRE;SERGIO NAVARRETE CAMPOS;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160289;2015;2016;SERGIO NAVARRETE CAMPOS;HOMBRE;CHRISTOPHER AIKEN;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160298;2015;2016;CARLOS SALINAS;HOMBRE;CARLOS SALINAS;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2016;1160298;2015;2016;CARLOS SALINAS;HOMBRE;MIGUEL SANCHEZ LASHERAS;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2016;1160301;2015;2016;MARCELO LEIVA BIANCHI;HOMBRE;MARCELO LEIVA BIANCHI;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE TALCA
FONDECYT;FONDECYT REGULAR 2016;1160301;2015;2016;MARCELO LEIVA BIANCHI;HOMBRE;MARIANELA DENEGRI CORIA;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE LA FRONTERA
FONDECYT;FONDECYT REGULAR 2016;1160302;2015;2016;MILKO JORQUERA TAPIA;HOMBRE;MILKO JORQUERA TAPIA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE LA FRONTERA
FONDECYT;FONDECYT REGULAR 2016;1160302;2015;2016;MILKO JORQUERA TAPIA;HOMBRE;MARIA DE LA LUZ MORA;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE LA FRONTERA
FONDECYT;FONDECYT REGULAR 2016;1160303;2015;2016;RODRIGO ASUN INOSTROZA;HOMBRE;RODRIGO ASUN INOSTROZA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160303;2015;2016;RODRIGO ASUN INOSTROZA;HOMBRE;EVELYN CARRASCO;COINVESTIGADOR(A);MUJER;PARTICULAR
FONDECYT;FONDECYT REGULAR 2016;1160303;2015;2016;RODRIGO ASUN INOSTROZA;HOMBRE;CLAUDIA  ZUNIGA;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160305;2015;2016;GODOFREDO  IOMMI AMUNATEGUI;HOMBRE;GODOFREDO  IOMMI AMUNATEGUI;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2016;1160306;2015;2016;REGIS TEIXEIRA MENDONCA;HOMBRE;REGIS TEIXEIRA MENDONCA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2016;1160306;2015;2016;REGIS TEIXEIRA MENDONCA;HOMBRE;MIGUEL ANGEL PEREIRA SOTO;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2016;1160306;2015;2016;REGIS TEIXEIRA MENDONCA;HOMBRE;PABLO REYES;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2016;1160306;2015;2016;REGIS TEIXEIRA MENDONCA;HOMBRE;JUAN PEDRO ELISSETCHE;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2016;1160308;2015;2016;NICOLAS SOMMA GONZALEZ;HOMBRE;NICOLAS SOMMA GONZALEZ;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160308;2015;2016;NICOLAS SOMMA GONZALEZ;HOMBRE;SOFIA CATALINA DONOSO KNAUDT;COINVESTIGADOR(A);MUJER;CENTRO DE ESTUDIOS DE CONFLICTO Y COHESION SOCIAL
FONDECYT;FONDECYT REGULAR 2016;1160311;2015;2016;CRISTIAN ACEVEDO;HOMBRE;CRISTIAN ACEVEDO;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA
FONDECYT;FONDECYT REGULAR 2016;1160311;2015;2016;CRISTIAN ACEVEDO;HOMBRE;CAROLINE WEINSTEIN;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2016;1160311;2015;2016;CRISTIAN ACEVEDO;HOMBRE;ELIZABETH SANCHEZ;COINVESTIGADOR(A);MUJER;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA
FONDECYT;FONDECYT REGULAR 2016;1160311;2015;2016;CRISTIAN ACEVEDO;HOMBRE;DONALD BROWN;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2016;1160311;2015;2016;CRISTIAN ACEVEDO;HOMBRE;JAVIER ENRIONE;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE LOS ANDES
FONDECYT;FONDECYT REGULAR 2016;1160317;2015;2016;LUIS BARROS OLMEDO;HOMBRE;LUIS BARROS OLMEDO;INVESTIGADOR(A) RESPONSABLE;HOMBRE;CENTRO DE ESTUDIOS CIENTIFICOS
FONDECYT;FONDECYT REGULAR 2016;1160320;2015;2016;MANUEL SOLANO PALMA;HOMBRE;MANUEL SOLANO PALMA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2016;1160321;2015;2016;FABIAN ALMONACID ZAPATA;HOMBRE;FABIAN ALMONACID ZAPATA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD AUSTRAL DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160321;2015;2016;FABIAN ALMONACID ZAPATA;HOMBRE;DASTEN JULIAN VEJAR;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD CATOLICA DE TEMUCO
FONDECYT;FONDECYT REGULAR 2016;1160329;2015;2016;LEICHSON FAJARDO YANEZ;HOMBRE;LEICHSON FAJARDO YANEZ;INVESTIGADOR(A) RESPONSABLE;HOMBRE;CENTRO DE INVESTIGACION EN ECOSISTEMAS DE LA PATAGONIA
FONDECYT;FONDECYT REGULAR 2016;1160329;2015;2016;LEICHSON FAJARDO YANEZ;HOMBRE;FRIDA PIPER;COINVESTIGADOR(A);MUJER;CENTRO DE INVESTIGACION EN ECOSISTEMAS DE LA PATAGONIA
FONDECYT;FONDECYT REGULAR 2016;1160332;2015;2016;JULIO CARDENAS MATUS;HOMBRE;JULIO CARDENAS MATUS;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160334;2015;2016;HANNETZ ROSCHZTTARDTZ CHOUCROUN;HOMBRE;HANNETZ  ROSCHZTTARDTZ CHOUCROUN;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160334;2015;2016;HANNETZ ROSCHZTTARDTZ CHOUCROUN;HOMBRE;XAVIER SERGIO JORDANA DE BUEN;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160336;2015;2016;LEANDRO CARRENO MARQUEZ;HOMBRE;LEANDRO CARRENO MARQUEZ;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160343;2015;2016;JEAN MATUS ACUNA;HOMBRE;JEAN MATUS ACUNA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160343;2015;2016;JEAN MATUS ACUNA;HOMBRE;MARIA CECILIA RAMÌREZ GUZMAN;COINVESTIGADOR(A);MUJER;UNIVERSIDAD FINIS TERRAE
FONDECYT;FONDECYT REGULAR 2016;1160343;2015;2016;JEAN MATUS ACUNA;HOMBRE;MARCELO CASTILLO SANCHEZ;COINVESTIGADOR(A);HOMBRE;PARTICULAR
FONDECYT;FONDECYT REGULAR 2016;1160352;2015;2016;GABRIEL MORAN RUZ;HOMBRE;GABRIEL MORAN RUZ;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD AUSTRAL DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160352;2015;2016;GABRIEL MORAN RUZ;HOMBRE;JOSE MAURICIO SARMIENTO VARGAS;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD AUSTRAL DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160352;2015;2016;GABRIEL MORAN RUZ;HOMBRE;RAFAEL AGUSTIN BURGOS AGUILERA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD AUSTRAL DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160352;2015;2016;GABRIEL MORAN RUZ;HOMBRE;BENJAMIN UBERTI;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD AUSTRAL DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160359;2015;2016;MARIUS MANTOIU;HOMBRE;MARIUS MANTOIU;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160368;2015;2016;GERMAN GALVEZ GARCIA;HOMBRE;GERMAN GALVEZ GARCIA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE LA FRONTERA
FONDECYT;FONDECYT REGULAR 2016;1160368;2015;2016;GERMAN GALVEZ GARCIA;HOMBRE;LUCIO REHBEIN FELMER;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE LA FRONTERA
FONDECYT;FONDECYT REGULAR 2016;1160368;2015;2016;GERMAN GALVEZ GARCIA;HOMBRE;ERICK OSVALDO DIAZ BUSTOS;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE LA FRONTERA
FONDECYT;FONDECYT REGULAR 2016;1160370;2015;2016;SERGIO ESTAY CABRERA;HOMBRE;SERGIO ESTAY CABRERA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD AUSTRAL DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160370;2015;2016;SERGIO ESTAY CABRERA;HOMBRE;ALVARO GUTIERREZ ILABACA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160370;2015;2016;SERGIO ESTAY CABRERA;HOMBRE;ROBERTO CHAVEZ OYANEDEL;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD AUSTRAL DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160374;2015;2016;BALDOMERO ESTRADA TURRA;HOMBRE;BALDOMERO ESTRADA TURRA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2016;1160374;2015;2016;BALDOMERO ESTRADA TURRA;HOMBRE;MARIO MATUS;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160378;2015;2016;VICENTE SERRANO MARIN;HOMBRE;VICENTE SERRANO MARIN;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD AUSTRAL DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160378;2015;2016;VICENTE SERRANO MARIN;HOMBRE;GONZALO PORTALES GUZMAN;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD AUSTRAL DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160388;2015;2016;RODRIGO  MOULIAN TESMER;HOMBRE;RODRIGO  MOULIAN TESMER;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD AUSTRAL DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160388;2015;2016;RODRIGO  MOULIAN TESMER;HOMBRE;CAROLINA LEMA;COINVESTIGADOR(A);MUJER;UNIVERSIDAD AUSTRAL DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160388;2015;2016;RODRIGO  MOULIAN TESMER;HOMBRE;MARIA CATRILEO CHIHUAILAF;COINVESTIGADOR(A);MUJER;UNIVERSIDAD AUSTRAL DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160388;2015;2016;RODRIGO  MOULIAN TESMER;HOMBRE;JAQUELINE MARGARITA CANIUGUAN CANIUGUAN;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE LA FRONTERA
FONDECYT;FONDECYT REGULAR 2016;1160388;2015;2016;RODRIGO  MOULIAN TESMER;HOMBRE;FRANCISCO ANDRES BAHAMONDES MUNOZ;COINVESTIGADOR(A);HOMBRE;PARTICULAR
FONDECYT;FONDECYT REGULAR 2016;1160388;2015;2016;RODRIGO  MOULIAN TESMER;HOMBRE;PABLO MARCOS ESPINOZA CONCHA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE TARAPACA
FONDECYT;FONDECYT REGULAR 2016;1160388;2015;2016;RODRIGO  MOULIAN TESMER;HOMBRE;FELIPE DANIEL  HASLER SANDOVAL;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2016;1160398;2015;2016;RAMON SOTOMAYOR ZARATE;HOMBRE;RAMON SOTOMAYOR ZARATE;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2016;1160398;2015;2016;RAMON SOTOMAYOR ZARATE;HOMBRE;DOMINGO CHRISTIAN BONANSCO HERRERA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE VALPARAISO
