PROGRAMA;CONCURSO;FOLIO;AGNOPOSTULACION;AGNOFALLO;RESPONSABLEPROYECTO;SEXO;ROLINSTITUCION;INSTITUCION1ERNIVEL;RUTINSTITUCION;PAISINSTITUCION;REGIONINSTITUCION
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210001;2021;2021;JAIME SAN MARTIN ARISTEGUI;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE ATACAMA;71236700-8;CHILE;REGION DE ATACAMA
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210001;2021;2021;JAIME SAN MARTIN ARISTEGUI;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD MAYOR;71500500-K;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210001;2021;2021;JAIME SAN MARTIN ARISTEGUI;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD ANDRES BELLO;71540100-2;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210001;2021;2021;JAIME SAN MARTIN ARISTEGUI;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD ADOLFO IBANEZ;71543200-5;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210001;2021;2021;JAIME SAN MARTIN ARISTEGUI;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE LOS ANDES;71614000-8;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210001;2021;2021;JAIME SAN MARTIN ARISTEGUI;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD SAN SEBASTIAN;71631900-8;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210001;2021;2021;JAIME SAN MARTIN ARISTEGUI;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD CATOLICA DEL MAULE;71918300-K;CHILE;REGION DEL MAULE
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210001;2021;2021;JAIME SAN MARTIN ARISTEGUI;HOMBRE;INSTITUCION ASOCIADA;FUNDACION CIENCIA PARA LA VIDA;73124100-7;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210001;2021;2021;JAIME SAN MARTIN ARISTEGUI;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD AUSTRAL DE CHILE;81380500-6;CHILE;REGION DE LOS RIOS
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210001;2021;2021;JAIME SAN MARTIN ARISTEGUI;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210001;2021;2021;JAIME SAN MARTIN ARISTEGUI;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD CATOLICA DEL NORTE;81518400-9;CHILE;REGION DE ANTOFAGASTA
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210001;2021;2021;JAIME SAN MARTIN ARISTEGUI;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210001;2021;2021;JAIME SAN MARTIN ARISTEGUI;HOMBRE;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;81669200-8;CHILE;REGION DE VALPARAISO
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210001;2021;2021;JAIME SAN MARTIN ARISTEGUI;HOMBRE;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210001;2021;2021;JAIME SAN MARTIN ARISTEGUI;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210003;2021;2021;CLAUDIA PRIETO VASQUEZ;MUJER;INSTITUCION ASOCIADA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210003;2021;2021;CLAUDIA PRIETO VASQUEZ;MUJER;INSTITUCION ASOCIADA;UNIVERSIDAD DE VALPARAISO;60921000-1;CHILE;REGION DE VALPARAISO
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210003;2021;2021;CLAUDIA PRIETO VASQUEZ;MUJER;INSTITUCION ASOCIADA;UNIVERSIDAD DE LOS ANDES;71614000-8;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210003;2021;2021;CLAUDIA PRIETO VASQUEZ;MUJER;INSTITUCION ASOCIADA;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210003;2021;2021;CLAUDIA PRIETO VASQUEZ;MUJER;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210003;2021;2021;CLAUDIA PRIETO VASQUEZ;MUJER;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210003;2021;2021;CLAUDIA PRIETO VASQUEZ;MUJER;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210003;2021;2021;CLAUDIA PRIETO VASQUEZ;MUJER;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210003;2021;2021;CLAUDIA PRIETO VASQUEZ;MUJER;INSTITUCION BENEFICIARIA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210015;2021;2021;HECTOR CHAVEZ OROSTICA;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210015;2021;2021;HECTOR CHAVEZ OROSTICA;HOMBRE;INSTITUCION BENEFICIARIA;UNIVERSIDAD DE SANTIAGO DE CHILE;60911000-7;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210015;2021;2021;HECTOR CHAVEZ OROSTICA;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD ADOLFO IBANEZ;71543200-5;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;II CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP – ANO 2021;EQY210015;2021;2021;HECTOR CHAVEZ OROSTICA;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD AUSTRAL DE CHILE;81380500-6;CHILE;REGION DE LOS RIOS
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210003;2021;2021;GUIDO GARAY BRIGNARDELLO;HOMBRE;INSTITUCION ALBERGANTE;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210003;2021;2021;GUIDO GARAY BRIGNARDELLO;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DIEGO PORTALES;70990700-K;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210003;2021;2021;GUIDO GARAY BRIGNARDELLO;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD ANDRES BELLO;71540100-2;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210003;2021;2021;GUIDO GARAY BRIGNARDELLO;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210003;2021;2021;GUIDO GARAY BRIGNARDELLO;HOMBRE;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210005;2021;2021;HECTOR RAMIREZ CABRERA;HOMBRE;INSTITUCION ALBERGANTE;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210005;2021;2021;HECTOR RAMIREZ CABRERA;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DEL BIO-BIO;60911006-6;CHILE;REGION DEL BIO-BIO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210005;2021;2021;HECTOR RAMIREZ CABRERA;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE VALPARAISO;60921000-1;CHILE;REGION DE VALPARAISO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210005;2021;2021;HECTOR RAMIREZ CABRERA;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE O'HIGGINS;61980530-5;CHILE;REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210005;2021;2021;HECTOR RAMIREZ CABRERA;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD ANDRES BELLO;71540100-2;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210005;2021;2021;HECTOR RAMIREZ CABRERA;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD ADOLFO IBANEZ;71543200-5;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210005;2021;2021;HECTOR RAMIREZ CABRERA;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION;71915800-5;CHILE;REGION DEL BIO-BIO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210005;2021;2021;HECTOR RAMIREZ CABRERA;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210005;2021;2021;HECTOR RAMIREZ CABRERA;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210006;2021;2021;ANIBAL PAUCHARD CORTES;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210006;2021;2021;ANIBAL PAUCHARD CORTES;HOMBRE;INSTITUCION ASOCIADA;CENTRO DE INVESTIGACION EN ECOSISTEMAS DE LA PATAGONIA (CORPOR.REGION.DE INVEST.Y DESARR.COOPERATIVO);65091146-6;CHILE;REGION AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210006;2021;2021;ANIBAL PAUCHARD CORTES;HOMBRE;INSTITUCION ALBERGANTE;CORPORACION INSTITUTO DE ECOLOGIA Y BIODIVERSIDAD, IEB;65746000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210006;2021;2021;ANIBAL PAUCHARD CORTES;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE LOS LAGOS;70772100-6;CHILE;REGION DE LOS LAGOS
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210006;2021;2021;ANIBAL PAUCHARD CORTES;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE LA SERENA;70783100-6;CHILE;REGION DE COQUIMBO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210006;2021;2021;ANIBAL PAUCHARD CORTES;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD AUSTRAL DE CHILE;81380500-6;CHILE;REGION DE LOS RIOS
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210006;2021;2021;ANIBAL PAUCHARD CORTES;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210006;2021;2021;ANIBAL PAUCHARD CORTES;HOMBRE;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210008;2021;2021;TOMAS PEREZ-ACLE ACLE;HOMBRE;INSTITUCION ALBERGANTE;FUNDACION CIENCIA PARA LA VIDA;73124100-7;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210015;2021;2021;PABLO GUINDOS BRETONES;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DEL BIO-BIO;60911006-6;CHILE;REGION DEL BIO-BIO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210015;2021;2021;PABLO GUINDOS BRETONES;HOMBRE;INSTITUCION ASOCIADA;INSTITUTO FORESTAL;61311000-3;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210015;2021;2021;PABLO GUINDOS BRETONES;HOMBRE;INSTITUCION ASOCIADA;FUNDACION LEITAT CHILE;65081283-2;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210015;2021;2021;PABLO GUINDOS BRETONES;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE TALCA;70885500-6;CHILE;REGION DEL MAULE
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210015;2021;2021;PABLO GUINDOS BRETONES;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210015;2021;2021;PABLO GUINDOS BRETONES;HOMBRE;INSTITUCION ALBERGANTE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210015;2021;2021;PABLO GUINDOS BRETONES;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210017;2021;2021;ALVARO SOTO ARRIAZA;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210017;2021;2021;ALVARO SOTO ARRIAZA;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD ADOLFO IBANEZ;71543200-5;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210017;2021;2021;ALVARO SOTO ARRIAZA;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210017;2021;2021;ALVARO SOTO ARRIAZA;HOMBRE;INSTITUCION ALBERGANTE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210018;2021;2021;RICARDO ROZZI;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210018;2021;2021;RICARDO ROZZI;HOMBRE;INSTITUCION ASOCIADA;CENTRO DE INVESTIGACION EN ECOSISTEMAS DE LA PATAGONIA (CORPOR.REGION.DE INVEST.Y DESARR.COOPERATIVO);65091146-6;CHILE;REGION AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210018;2021;2021;RICARDO ROZZI;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE LOS LAGOS;70772100-6;CHILE;REGION DE LOS LAGOS
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210018;2021;2021;RICARDO ROZZI;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE TALCA;70885500-6;CHILE;REGION DEL MAULE
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210018;2021;2021;RICARDO ROZZI;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD CENTRAL DE CHILE;70995200-5;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210018;2021;2021;RICARDO ROZZI;HOMBRE;INSTITUCION ALBERGANTE;UNIVERSIDAD DE MAGALLANES;71133700-8;CHILE;REGION DE MAGALLANES Y LA ANTARTICA CHILENA
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210018;2021;2021;RICARDO ROZZI;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD CATOLICA DE TEMUCO;71918700-5;CHILE;REGION DE LA ARAUCANIA
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210018;2021;2021;RICARDO ROZZI;HOMBRE;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210021;2021;2021;CAMILA FERNANDEZ IBANEZ;MUJER;INSTITUCION ASOCIADA;SERVICIO HIDROGRAFICO Y OCEANOGRAFICO DE LA ARMADA DE CHILE;61102015-5;CHILE;NO REGISTRA REGION
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210021;2021;2021;CAMILA FERNANDEZ IBANEZ;MUJER;INSTITUCION ASOCIADA;INSTITUTO DE FOMENTO PESQUERO;61310000-8;CHILE;REGION DE VALPARAISO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210021;2021;2021;CAMILA FERNANDEZ IBANEZ;MUJER;INSTITUCION ASOCIADA;CENTRO DE INVESTIGACION EN ECOSISTEMAS DE LA PATAGONIA (CORPOR.REGION.DE INVEST.Y DESARR.COOPERATIVO);65091146-6;CHILE;REGION AYSEN DEL GENERAL CARLOS IBANEZ DEL CAMPO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210021;2021;2021;CAMILA FERNANDEZ IBANEZ;MUJER;INSTITUCION ASOCIADA;CORPORACION CENTRO DE ESTUDIOS AVANZADOS EN ZONAS ARIDAS;65997470-3;CHILE;REGION DE COQUIMBO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210021;2021;2021;CAMILA FERNANDEZ IBANEZ;MUJER;INSTITUCION ALBERGANTE;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
PIA;CUARTO CONCURSO NACIONAL DE FINANCIAMIENTO BASAL PARA CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA;FB210024;2021;2021;MAROUN KHOURY;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
